id,angular_moment,contrast,variance,idm,sum_average,entropy,sum_variance,sum_entropy,difference_variance,difference_entropy
001-bg-01,-1.6708709805960469,-0.11499970173100954,1.8369665729484084,-1.1480285240436292,1.8691006212384171,0.5703972746040519,1.945877371366697,1.6324121887982794,1.0965015677039074,-0.17462756147429234
001-bg-02,-1.8936427750147204,-0.9922451995587852,2.481515066673852,-1.503403935607306,2.3716432961295464,0.8599807285275386,2.5862532028942744,1.9637494650631298,1.4596314432286728,-0.03993891196563933
001-cl-01,-0.9619069119205924,0.4506391685879644,0.2183060933407743,-0.7028721412873716,0.389599957916315,-0.3286115711414971,0.2958507166280057,0.6692500946763223,-0.2514050153241353,-0.6820947003095583
001-cl-02,0.7473417224419995,1.4166146581360641,-0.8769202889160421,0.24128206922459877,-0.8967306086122349,-1.325377158611314,-0.8533141677254983,-1.0562255106330065,-0.4301633992714321,-0.9713031055717878
001-nm-01,-0.5868939219464777,0.2701645445777381,0.061647105795846965,-0.479263622242215,0.17974421233358143,0.01789509649610168,0.09025413505118784,0.5010936137788967,0.19334021163893908,-0.28249113000780274
001-nm-02,0.49718449538409715,1.063674203682093,-0.949733706084177,0.20827071239706094,-1.0388178348305295,-0.7760145381448404,-0.9639620872549916,-0.656708515181545,-0.8745265195655968,-0.5201200932229166
001-nm-03,0.379726550355101,0.29152953758019495,-0.567271428466222,0.1716793392719952,-0.5447927336667454,-0.4125026845105866,-0.5652813435190913,-0.43566121360571125,-0.3863454795084673,-0.3050340029961895
001-nm-04,-1.9748414215680048,-1.1440959701626194,2.044288259769394,-0.709213321722148,1.9414250013322114,1.4162345817629864,2.035553071520466,2.0112589443760824,0.05794694854097334,0.8125827408465021
001-nm-05,0.5585474996641341,1.3358688295067012,-0.9271724131738741,0.10939371381509527,-0.9972245811460646,-0.8951386177180223,-0.9319069980920275,-0.7695158221853001,-0.5764604420127333,-0.6223012366326386
001-nm-06,-2.2181644306735744,-1.239867685200057,2.162116381824776,-0.9509650169164026,2.043375946427882,1.3956033726506458,2.163371692172831,2.2170318025697724,0.33812194115769184,0.6731955724469937
002-bg-01,-0.5459427229384544,-0.5260888198654737,0.10439285292888348,-1.108084012015598,0.25408767534291077,-0.21024145208683315,0.1622791037764048,0.48155169628718064,1.1002934482407292,-0.7512199865503602
002-bg-02,-0.3916159319215659,-2.0669700720617787,1.3345244214466379,-0.48648804584681904,1.3703602005791389,0.9702423917103726,1.3504190278924721,0.7264950700819381,0.5861875785581973,0.5933393422237333
002-cl-01,-0.03061221491696581,-0.1217601190908671,-0.5733683555800876,-0.635991392785171,-0.5015794080432017,-0.9779418555901579,-0.5285513204762469,-0.266148227861895,-0.7309847045445204,-1.0826313692062852
002-cl-02,0.36722798898890185,0.35486550903930153,-0.7734699528112989,-0.14121983624739795,-0.7642917299286515,-1.068457285415664,-0.7472568931396987,-0.6550368175544956,-1.2115461371095906,-0.9142560595043125
002-nm-01,0.08354491299091944,-0.021871225619123205,-0.05664015349940217,-0.23263227465902744,0.015313827678176422,0.3530907748867992,-0.0659010581342912,0.10014216705637517,1.153389684933809,0.12036114196688787
002-nm-02,0.014395079842531642,-0.2684728428671278,0.4332850433396045,-0.07898172748278424,0.5184775908228044,0.681667614607839,0.4256284314316438,0.27539373668984457,1.4048308942799832,0.44858635844714256
002-nm-03,0.4598872176264312,0.6950033015860909,0.27741681973817195,0.4016054700183096,0.35332927765866606,0.6751815110692211,0.25982165024630366,-0.09089075741236757,1.0937502059132256,0.6438851546206059
002-nm-04,0.110936754019012,-0.6814435996972454,0.8256739190641037,0.14182136742330728,0.8866635131033691,0.985016187700762,0.8110401610969742,0.3055465578719328,0.7332314685821503,0.8077631046444993
002-nm-05,0.10296530604291367,-0.7651839756135252,0.9567376388554266,0.0532603358141696,0.9983086774335993,1.174524075571263,0.932207145633303,0.40150371090627146,1.2885401644933485,0.835599321949122
002-nm-06,0.8587154086154132,-0.5186244894420682,0.3490007263122515,1.1348759391507333,0.3990386062517208,0.9066277612762407,0.30527854174506136,-0.3814006376674001,0.40943321568171454,1.2331729750493754
003-bg-01,-0.23856152640786096,-0.4623483900715108,-0.09655764493362069,-0.3377464809296446,0.05775825623760007,-0.6716596297470527,-0.02601713536722782,-0.07469559691834621,0.21928290027722208,-0.6790346449395777
003-bg-02,-1.9598075950074911,-1.6868090531356525,2.252731880206179,-1.8883704868493265,2.1828331951882207,0.9441405960547505,2.3409072197741385,2.0855527550523947,1.3446162721554757,-0.1580125970311887
003-cl-01,0.6967411516308516,-0.3481712281164783,-0.5381724620403958,0.6556109943350563,-0.4932737178818213,-0.6839136285949657,-0.5214523271866377,-0.8896143883476322,-0.6767404898051732,-0.10617915565914232
003-cl-02,0.8510200605023764,-0.0008095763678085758,-0.7899534646311542,0.5537277939177871,-0.8075400054187462,-0.8957450594434935,-0.7821970114750199,-1.0285812991371177,-0.8776269747224754,-0.39836942242405937
003-nm-01,0.7816425107211343,-0.5970129222959947,-0.7286031975140331,0.678604560779733,-0.7604639914191068,-0.4844223320509458,-0.7441440123847516,-0.912450441904674,-0.7070057819497317,0.09998560223576425
003-nm-02,0.9742745021441599,0.6667852028553719,-0.789069408870727,1.1818755395222604,-0.8481837877285779,-0.435668829275591,-0.8147569752380374,-0.9960365591627957,-0.7350020670197276,0.2671052321445262
003-nm-03,1.083549678821425,-0.1995470498057766,-0.9056760921264436,1.0228617967430604,-1.0043579945335497,-0.5224247118574544,-0.9374207986589639,-1.1461066118811736,-1.0591969897667732,0.18460710118575718
003-nm-04,0.9506421992114593,0.07333593299257744,-0.8557050618602678,0.9885878593243963,-0.9285138716291906,-0.5725876561589026,-0.8783402149007606,-1.068978760002403,-0.6782029100685839,0.11627860738589972
003-nm-05,1.2661265212036128,-0.20029309394587208,-0.9508881257217463,1.2038608838844276,-1.0639628075694714,-0.584191552721748,-0.9832044443716452,-1.330605397626268,-1.0151594696202753,0.22857332096235336
003-nm-06,1.2634491593419426,0.4485967836310218,-0.9741246296953229,1.3920637107434954,-1.094931301822459,-0.6510680501586087,-1.006767048084291,-1.4144112722079918,-0.9397710377697506,0.33692596854009593
004-bg-01,0.5027256797548418,0.6861998510988823,-0.7336783560422949,-0.34254658866932086,-0.7058344375111515,-1.0973556288415691,-0.6995502539813723,-0.6990841274769549,0.023100982070632686,-1.1085708361568896
004-bg-02,0.4845688070214368,0.30661894468829504,-0.7067366554565018,-0.20036578414911727,-0.6790337148443601,-0.9983186499484371,-0.677493764122544,-0.6632677289440527,-0.4764092890785042,-0.9619905117055061
004-cl-01,-2.053088357022087,-1.6632221319731197,2.4409981543246406,-0.8850394817773869,2.2610437153069647,1.4498257681874107,2.4418510543476235,2.191477999372001,-0.8249228119830566,0.8513385586049654
004-cl-02,1.2125880772692155,1.1430627634762172,-1.0606132356752553,0.7537109665026281,-1.1891211921771678,-1.0058690510128998,-1.077488865282966,-1.3173286514024911,-1.4089002580647514,-0.41279949110601966
004-nm-01,1.3811613404434229,1.9077217095312318,-1.2094499392034839,1.1270049020352526,-1.4344262961536038,-0.787484240087625,-1.254982063121643,-1.4010387888280291,-1.4430198189115329,-0.052322320159654344
004-nm-02,1.4040483927854768,1.8386935055453495,-0.9559835498452437,1.3209793858471817,-1.0694899833400542,-0.5472768254791969,-0.9874208872864185,-1.3240587694100245,-1.3948742193719441,0.2097232629856593
004-nm-03,1.4770360960645628,1.5274265193305616,-1.015041852450994,1.3010273729234336,-1.158607774311562,-0.5272062629828366,-1.0547309301400976,-1.365018976839333,-1.001323056090261,0.19849667816725383
004-nm-04,1.3798555091126459,0.7651722854907984,-1.0630344697612557,1.0495079636230689,-1.2240819805613774,-0.5721960177545123,-1.1033718454998993,-1.292910449172545,-1.3610811897875301,0.06243410848641038
